timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727285666347,76001,https://eticket.railway.gov.bd/-6,200,OK,Thread Group 1-26,text,true,,629290,672,49,49,https://eticket.railway.gov.bd/main.3b0f67becae87e5b.js,1360,0,271
1727285656407,92665,https://eticket.railway.gov.bd/,200,OK,Thread Group 1-14,text,true,,1773552,4681,49,49,https://eticket.railway.gov.bd/,9429,0,339
1727285656407,9429,https://eticket.railway.gov.bd/-0,200,OK,Thread Group 1-14,text,true,,10899,648,49,49,https://eticket.railway.gov.bd/,9429,0,339
1727285665838,2190,https://eticket.railway.gov.bd/-1,200,OK,Thread Group 1-14,bin,true,,1473,659,49,49,https://eticket.railway.gov.bd/favicon.ico,2190,0,1229
1727285665838,20174,https://eticket.railway.gov.bd/-2,200,OK,Thread Group 1-14,text,true,,231208,675,49,49,https://eticket.railway.gov.bd/styles.f157b4c3ce05f7be.css,2607,0,1507
1727285665838,123,https://eticket.railway.gov.bd/-3,200,OK,Thread Group 1-14,text,true,,3932,675,49,49,https://eticket.railway.gov.bd/runtime.abc71876f40432ce.js,123,0,0
1727285665838,9663,https://eticket.railway.gov.bd/-4,200,OK,Thread Group 1-14,text,true,,34272,677,49,49,https://eticket.railway.gov.bd/polyfills.ede33a943f10bd51.js,3259,0,1530
1727285665838,83234,https://eticket.railway.gov.bd/-5,200,OK,Thread Group 1-14,text,true,,862478,675,49,49,https://eticket.railway.gov.bd/scripts.65e9d18718082a04.js,2096,0,785
1727285665838,62955,https://eticket.railway.gov.bd/-6,200,OK,Thread Group 1-14,text,true,,629290,672,49,49,https://eticket.railway.gov.bd/main.3b0f67becae87e5b.js,10002,0,9291
1727285747277,2435,https://eticket.railway.gov.bd/assets/i18n/common/en.json,200,OK,Thread Group 1-16,text,true,,79798,522,49,49,https://eticket.railway.gov.bd/assets/i18n/common/en.json,1503,0,1227
1727285748442,1623,https://eticket.railway.gov.bd/assets/i18n/common/en.json,200,OK,Thread Group 1-26,text,true,,79798,522,49,49,https://eticket.railway.gov.bd/assets/i18n/common/en.json,838,0,211
1727285656714,93923,https://eticket.railway.gov.bd/,200,OK,Thread Group 1-29,text,true,,1773552,4681,49,49,https://eticket.railway.gov.bd/,509,0,304
1727285656714,510,https://eticket.railway.gov.bd/-0,200,OK,Thread Group 1-29,text,true,,10899,648,49,49,https://eticket.railway.gov.bd/,509,0,304
1727285657225,4043,https://eticket.railway.gov.bd/-1,200,OK,Thread Group 1-29,bin,true,,1473,659,49,49,https://eticket.railway.gov.bd/favicon.ico,4043,0,3842
1727285657225,64449,https://eticket.railway.gov.bd/-2,200,OK,Thread Group 1-29,text,true,,231208,675,49,49,https://eticket.railway.gov.bd/styles.f157b4c3ce05f7be.css,41353,0,1031
1727285657225,1274,https://eticket.railway.gov.bd/-3,200,OK,Thread Group 1-29,text,true,,3932,675,49,49,https://eticket.railway.gov.bd/runtime.abc71876f40432ce.js,1274,0,445
1727285657225,4726,https://eticket.railway.gov.bd/-4,200,OK,Thread Group 1-29,text,true,,34272,677,49,49,https://eticket.railway.gov.bd/polyfills.ede33a943f10bd51.js,3926,0,1093
1727285657225,90139,https://eticket.railway.gov.bd/-5,200,OK,Thread Group 1-29,text,true,,862478,675,49,49,https://eticket.railway.gov.bd/scripts.65e9d18718082a04.js,35858,0,35051
1727285657225,93412,https://eticket.railway.gov.bd/-6,200,OK,Thread Group 1-29,text,true,,629290,672,49,49,https://eticket.railway.gov.bd/main.3b0f67becae87e5b.js,4395,0,0
1727285656911,93798,https://eticket.railway.gov.bd/,200,OK,Thread Group 1-39,text,true,,1773552,4681,49,49,https://eticket.railway.gov.bd/,3896,0,1366
1727285656911,3896,https://eticket.railway.gov.bd/-0,200,OK,Thread Group 1-39,text,true,,10899,648,49,49,https://eticket.railway.gov.bd/,3896,0,1366
1727285660809,1413,https://eticket.railway.gov.bd/-1,200,OK,Thread Group 1-39,bin,true,,1473,659,49,49,https://eticket.railway.gov.bd/favicon.ico,1413,0,460
1727285660809,34886,https://eticket.railway.gov.bd/-2,200,OK,Thread Group 1-39,text,true,,231208,675,49,49,https://eticket.railway.gov.bd/styles.f157b4c3ce05f7be.css,3623,0,2236
1727285660809,1028,https://eticket.railway.gov.bd/-3,200,OK,Thread Group 1-39,text,true,,3932,675,49,49,https://eticket.railway.gov.bd/runtime.abc71876f40432ce.js,1028,0,0
1727285660809,16542,https://eticket.railway.gov.bd/-4,200,OK,Thread Group 1-39,text,true,,34272,677,49,49,https://eticket.railway.gov.bd/polyfills.ede33a943f10bd51.js,8302,0,461
1727285660809,89900,https://eticket.railway.gov.bd/-5,200,OK,Thread Group 1-39,text,true,,862478,675,49,49,https://eticket.railway.gov.bd/scripts.65e9d18718082a04.js,3053,0,1029
1727285660809,81474,https://eticket.railway.gov.bd/-6,200,OK,Thread Group 1-39,text,true,,629290,672,49,49,https://eticket.railway.gov.bd/main.3b0f67becae87e5b.js,5223,0,3824
1727285748367,2487,https://eticket.railway.gov.bd/assets/i18n/common/en.json,200,OK,Thread Group 1-32,text,true,,79798,522,49,49,https://eticket.railway.gov.bd/assets/i18n/common/en.json,854,0,221
